timestamp,avg_speed,green_time,rain,temp,event_flag,hour_of_day,day_of_week,is_holiday,minute,flow_weighted
15/10/2025 01:30,54.7,45,1,17.7,0,1,3,0,30,50
15/10/2025 01:35,56.9,35,0,23.7,0,1,3,0,35,118
15/10/2025 01:40,55.4,35,0,21.8,0,1,3,0,40,125
15/10/2025 01:45,59.9,45,0,20.1,0,1,3,0,45,75
15/10/2025 01:50,58.0,35,0,22.1,0,1,3,0,50,92
15/10/2025 01:55,57.2,35,0,20.4,0,1,3,0,55,99
15/10/2025 02:00,54.6,50,0,21.1,0,2,3,0,0,97
15/10/2025 02:05,54.0,50,0,23.4,0,2,3,0,5,98
15/10/2025 02:10,46.2,45,1,21.5,0,2,3,0,10,143
15/10/2025 02:15,46.7,50,1,19.7,0,2,3,0,15,127
15/10/2025 02:20,58.3,50,0,18.6,0,2,3,0,20,126
15/10/2025 02:25,55.2,40,0,19.2,0,2,3,0,25,136
15/10/2025 02:30,60.0,45,0,22.3,0,2,3,0,30,114
15/10/2025 02:35,52.8,40,0,20.6,0,2,3,0,35,107
15/10/2025 02:40,46.2,50,1,21.8,0,2,3,0,40,54
15/10/2025 02:45,53.9,50,0,20.1,0,2,3,0,45,100
15/10/2025 02:50,53.9,35,0,18.8,0,2,3,0,50,101
15/10/2025 02:55,41.4,40,1,21.9,0,2,3,0,55,203
15/10/2025 03:00,58.9,40,0,18.6,0,3,3,0,0,114
15/10/2025 03:05,60.0,45,0,19.4,0,3,3,0,5,73
15/10/2025 03:10,60.0,35,0,17.7,0,3,3,0,10,136
15/10/2025 03:15,53.7,35,0,18.3,0,3,3,0,15,127
15/10/2025 03:20,56.2,35,0,22.0,0,3,3,0,20,84
15/10/2025 03:25,59.6,50,0,22.3,0,3,3,0,25,82
15/10/2025 03:30,52.5,50,0,22.4,0,3,3,0,30,79
15/10/2025 03:35,58.9,50,0,22.4,0,3,3,0,35,50
15/10/2025 03:40,60.0,40,0,19.5,0,3,3,0,40,145
15/10/2025 03:45,58.1,40,0,21.5,0,3,3,0,45,101
15/10/2025 03:50,56.2,45,0,22.3,0,3,3,0,50,99
15/10/2025 03:55,51.0,35,0,18.4,0,3,3,0,55,143
15/10/2025 04:00,58.0,50,0,20.4,0,4,3,0,0,92
15/10/2025 04:05,54.9,50,0,19.7,0,4,3,0,5,69
15/10/2025 04:10,54.5,35,0,16.3,0,4,3,0,10,136
15/10/2025 04:15,54.2,50,0,20.7,0,4,3,0,15,103
15/10/2025 04:20,59.2,50,0,18.6,0,4,3,0,20,91
15/10/2025 04:25,56.7,40,0,22.1,0,4,3,0,25,94
15/10/2025 04:30,53.4,40,0,18.5,0,4,3,0,30,89
15/10/2025 04:35,56.1,50,0,20.7,0,4,3,0,35,106
15/10/2025 04:40,54.0,50,0,20.2,0,4,3,0,40,71
15/10/2025 04:45,60.0,40,0,16.6,0,4,3,0,45,85
15/10/2025 04:50,58.3,35,0,19.4,0,4,3,0,50,154
15/10/2025 04:55,55.6,35,0,20.7,0,4,3,0,55,100
15/10/2025 05:00,56.4,50,0,22.2,0,5,3,0,0,101
15/10/2025 05:05,55.8,45,1,20.2,0,5,3,0,5,61
15/10/2025 05:10,52.7,45,0,22.0,0,5,3,0,10,77
15/10/2025 05:15,56.1,50,0,21.2,0,5,3,0,15,113
15/10/2025 05:20,52.8,35,0,21.3,0,5,3,0,20,118
15/10/2025 05:25,51.8,45,0,21.4,0,5,3,0,25,91
15/10/2025 05:30,55.6,40,0,19.6,0,5,3,0,30,125
15/10/2025 05:35,58.9,45,0,18.2,0,5,3,0,35,115
15/10/2025 05:40,52.6,40,0,23.3,0,5,3,0,40,112
15/10/2025 05:45,60.0,45,0,21.7,0,5,3,0,45,87
15/10/2025 05:50,54.8,35,0,20.0,0,5,3,0,50,123
15/10/2025 05:55,55.0,50,0,21.4,0,5,3,0,55,135
15/10/2025 06:00,24.1,50,0,21.5,0,6,3,0,0,826
15/10/2025 06:05,31.6,50,0,19.0,0,6,3,0,5,748
15/10/2025 06:10,21.1,40,1,20.0,0,6,3,0,10,850
15/10/2025 06:15,27.1,50,0,23.3,0,6,3,0,15,803
15/10/2025 06:20,20.2,45,1,20.7,0,6,3,0,20,812
15/10/2025 06:25,28.4,35,0,21.4,0,6,3,0,25,687
15/10/2025 06:30,30.3,50,0,23.2,0,6,3,0,30,638
15/10/2025 06:35,25.3,40,0,20.7,0,6,3,0,35,715
15/10/2025 06:40,30.9,40,0,18.8,0,6,3,0,40,628
15/10/2025 06:45,36.7,35,0,20.9,0,6,3,0,45,526
15/10/2025 06:50,25.6,35,0,19.6,0,6,3,0,50,804
15/10/2025 06:55,23.0,40,0,17.9,0,6,3,0,55,938
15/10/2025 07:00,14.6,35,1,23.1,0,7,3,0,0,906
15/10/2025 07:05,18.6,45,0,21.0,0,7,3,0,5,902
15/10/2025 07:10,24.5,45,0,15.5,0,7,3,0,10,800
15/10/2025 07:15,19.9,50,0,22.0,0,7,3,0,15,990
15/10/2025 07:20,33.4,50,0,22.0,0,7,3,0,20,581
15/10/2025 07:25,14.7,40,0,25.4,0,7,3,0,25,1018
15/10/2025 07:30,30.5,40,0,21.5,0,7,3,0,30,701
15/10/2025 07:35,24.2,45,1,23.6,0,7,3,0,35,954
15/10/2025 07:40,20.4,35,0,22.8,0,7,3,0,40,953
15/10/2025 07:45,19.4,50,0,20.3,0,7,3,0,45,904
15/10/2025 07:50,26.7,35,0,22.2,0,7,3,0,50,823
15/10/2025 07:55,13.6,50,1,21.1,0,7,3,0,55,960
15/10/2025 08:00,38.6,50,0,21.1,0,8,3,0,0,660
15/10/2025 08:05,34.9,40,0,21.5,0,8,3,0,5,696
15/10/2025 08:10,38.9,35,0,21.2,0,8,3,0,10,512
15/10/2025 08:15,31.4,40,0,22.5,0,8,3,0,15,721
15/10/2025 08:20,29.5,35,0,22.5,0,8,3,0,20,820
15/10/2025 08:25,31.4,35,0,21.4,0,8,3,0,25,668
15/10/2025 08:30,39.0,50,0,22.1,0,8,3,0,30,531
15/10/2025 08:35,28.6,35,0,18.7,0,8,3,0,35,734
15/10/2025 08:40,35.2,50,0,20.5,0,8,3,0,40,582
15/10/2025 08:45,22.4,50,0,21.9,0,8,3,0,45,719
15/10/2025 08:50,40.0,50,0,25.8,0,8,3,0,50,626
15/10/2025 08:55,31.9,45,0,23.8,0,8,3,0,55,693
15/10/2025 09:00,47.5,50,0,21.8,0,9,3,0,0,399
15/10/2025 09:05,41.0,40,0,26.9,0,9,3,0,5,364
15/10/2025 09:10,40.6,35,0,23.7,0,9,3,0,10,451
15/10/2025 09:15,48.3,35,0,21.4,0,9,3,0,15,338
15/10/2025 09:20,36.7,45,1,23.5,0,9,3,0,20,400
15/10/2025 09:25,52.8,45,0,25.7,0,9,3,0,25,336
15/10/2025 09:30,49.1,45,0,21.4,0,9,3,0,30,288
15/10/2025 09:35,51.0,40,0,21.6,0,9,3,0,35,266
15/10/2025 09:40,43.0,50,0,27.3,0,9,3,0,40,370
15/10/2025 09:45,40.7,45,0,24.3,0,9,3,0,45,428
15/10/2025 09:50,44.0,45,0,22.8,0,9,3,0,50,347
15/10/2025 09:55,42.8,35,0,23.5,0,9,3,0,55,526
15/10/2025 10:00,45.7,35,0,25.6,0,10,3,0,0,396
15/10/2025 10:05,44.1,45,0,24.6,0,10,3,0,5,387
15/10/2025 10:10,44.3,35,0,27.7,0,10,3,0,10,418
15/10/2025 10:15,39.0,35,0,25.2,0,10,3,0,15,462
15/10/2025 10:20,38.7,50,0,26.3,0,10,3,0,20,364
15/10/2025 10:25,32.7,45,1,25.2,0,10,3,0,25,552
15/10/2025 10:30,28.2,45,1,24.9,0,10,3,0,30,431
15/10/2025 10:35,39.5,50,0,26.8,0,10,3,0,35,513
15/10/2025 10:40,36.2,45,0,26.8,0,10,3,0,40,578
15/10/2025 10:45,41.6,45,0,21.7,0,10,3,0,45,407
15/10/2025 10:50,41.8,50,0,25.0,0,10,3,0,50,325
15/10/2025 10:55,46.4,50,0,29.1,0,10,3,0,55,412
15/10/2025 11:00,37.8,45,0,25.4,0,11,3,0,0,467
15/10/2025 11:05,36.6,35,0,27.2,0,11,3,0,5,506
15/10/2025 11:10,42.4,50,0,28.8,0,11,3,0,10,466
15/10/2025 11:15,41.6,50,0,24.1,0,11,3,0,15,416
15/10/2025 11:20,43.4,40,0,25.5,0,11,3,0,20,435
15/10/2025 11:25,37.0,35,0,23.2,0,11,3,0,25,489
15/10/2025 11:30,47.9,45,0,26.5,0,11,3,0,30,385
15/10/2025 11:35,32.3,40,1,27.1,0,11,3,0,35,493
15/10/2025 11:40,43.0,40,0,27.6,0,11,3,0,40,440
15/10/2025 11:45,14.3,40,0,29.4,1,11,3,0,45,636
15/10/2025 11:50,31.7,35,1,26.4,0,11,3,0,50,627
15/10/2025 11:55,34.5,50,1,24.0,0,11,3,0,55,504
15/10/2025 12:00,44.1,45,0,25.7,0,12,3,0,0,329
15/10/2025 12:05,41.1,35,0,26.0,0,12,3,0,5,401
15/10/2025 12:10,34.7,40,0,27.9,0,12,3,0,10,624
15/10/2025 12:15,52.5,35,0,32.2,0,12,3,0,15,247
15/10/2025 12:20,37.1,45,0,27.4,0,12,3,0,20,461
15/10/2025 12:25,49.4,35,0,30.2,0,12,3,0,25,349
15/10/2025 12:30,41.3,40,0,27.3,0,12,3,0,30,458
15/10/2025 12:35,34.6,40,0,25.2,0,12,3,0,35,536
15/10/2025 12:40,49.0,50,0,25.9,0,12,3,0,40,356
15/10/2025 12:45,47.5,35,0,26.0,0,12,3,0,45,315
15/10/2025 12:50,42.6,45,0,27.3,0,12,3,0,50,414
15/10/2025 12:55,40.9,50,0,28.3,0,12,3,0,55,534
15/10/2025 13:00,45.7,50,0,27.2,0,13,3,0,0,397
15/10/2025 13:05,29.8,45,0,30.1,0,13,3,0,5,648
15/10/2025 13:10,41.4,45,0,30.6,0,13,3,0,10,498
15/10/2025 13:15,45.1,35,1,28.0,0,13,3,0,15,331
15/10/2025 13:20,38.0,40,0,30.4,0,13,3,0,20,430
15/10/2025 13:25,38.2,50,0,24.7,0,13,3,0,25,522
15/10/2025 13:30,50.9,50,0,23.8,0,13,3,0,30,313
15/10/2025 13:35,39.9,35,0,30.2,0,13,3,0,35,450
15/10/2025 13:40,36.3,40,0,27.7,0,13,3,0,40,387
15/10/2025 13:45,46.7,35,0,32.9,0,13,3,0,45,369
15/10/2025 13:50,50.4,40,0,28.3,0,13,3,0,50,295
15/10/2025 13:55,39.8,45,0,26.5,0,13,3,0,55,477
15/10/2025 14:00,38.5,35,0,32.7,0,14,3,0,0,416
15/10/2025 14:05,45.6,45,0,30.6,0,14,3,0,5,421
15/10/2025 14:10,46.1,35,0,32.4,0,14,3,0,10,372
15/10/2025 14:15,29.9,45,1,28.2,0,14,3,0,15,494
15/10/2025 14:20,46.6,40,0,30.1,0,14,3,0,20,318
15/10/2025 14:25,47.5,40,0,27.6,0,14,3,0,25,438
15/10/2025 14:30,37.8,40,0,25.8,0,14,3,0,30,406
15/10/2025 14:35,43.1,50,0,30.8,0,14,3,0,35,466
15/10/2025 14:40,39.0,40,0,28.4,0,14,3,0,40,475
15/10/2025 14:45,38.5,35,0,27.3,0,14,3,0,45,493
15/10/2025 14:50,36.9,40,0,26.6,0,14,3,0,50,493
15/10/2025 14:55,42.2,50,0,29.7,0,14,3,0,55,389
15/10/2025 15:00,46.4,45,0,30.0,0,15,3,0,0,356
15/10/2025 15:05,40.3,50,0,28.9,0,15,3,0,5,471
15/10/2025 15:10,44.2,50,0,28.5,0,15,3,0,10,374
15/10/2025 15:15,39.5,45,0,31.4,0,15,3,0,15,491
15/10/2025 15:20,46.9,35,0,24.9,0,15,3,0,20,302
15/10/2025 15:25,48.2,35,0,31.1,0,15,3,0,25,338
15/10/2025 15:30,41.5,40,0,30.8,0,15,3,0,30,433
15/10/2025 15:35,34.1,50,0,27.4,0,15,3,0,35,551
15/10/2025 15:40,42.3,35,0,26.0,0,15,3,0,40,356
15/10/2025 15:45,44.4,40,0,31.0,0,15,3,0,45,463
15/10/2025 15:50,29.8,50,1,27.5,0,15,3,0,50,485
15/10/2025 15:55,44.0,50,0,33.0,0,15,3,0,55,403
15/10/2025 16:00,26.8,35,0,34.2,0,16,3,0,0,799
15/10/2025 16:05,22.2,40,0,30.9,0,16,3,0,5,925
15/10/2025 16:10,26.4,45,0,29.8,0,16,3,0,10,774
15/10/2025 16:15,26.2,50,0,29.6,0,16,3,0,15,817
15/10/2025 16:20,21.2,40,0,26.6,0,16,3,0,20,948
15/10/2025 16:25,19.4,45,0,29.4,0,16,3,0,25,894
15/10/2025 16:30,19.7,45,0,29.1,0,16,3,0,30,901
15/10/2025 16:35,24.0,35,0,28.7,0,16,3,0,35,847
15/10/2025 16:40,31.6,45,0,30.8,0,16,3,0,40,724
15/10/2025 16:45,17.8,50,1,30.3,0,16,3,0,45,887
15/10/2025 16:50,17.2,50,0,31.6,0,16,3,0,50,998
15/10/2025 16:55,28.4,40,0,29.1,0,16,3,0,55,779
15/10/2025 17:00,27.5,50,0,31.0,0,17,3,0,0,807
15/10/2025 17:05,14.5,35,0,29.8,0,17,3,0,5,1013
15/10/2025 17:10,16.4,35,0,31.0,0,17,3,0,10,991
15/10/2025 17:15,26.9,50,0,29.7,0,17,3,0,15,775
15/10/2025 17:20,31.3,40,0,33.4,0,17,3,0,20,808
15/10/2025 17:25,26.0,35,0,24.9,0,17,3,0,25,888
15/10/2025 17:30,24.4,40,0,31.1,0,17,3,0,30,808
15/10/2025 17:35,30.0,50,0,31.5,0,17,3,0,35,861
15/10/2025 17:40,25.8,45,0,27.3,0,17,3,0,40,808
15/10/2025 17:45,10.9,35,1,33.5,0,17,3,0,45,1200
15/10/2025 17:50,10.6,45,0,29.9,0,17,3,0,50,1117
15/10/2025 17:55,16.4,35,0,29.6,0,17,3,0,55,929
15/10/2025 18:00,29.8,50,0,30.1,0,18,3,0,0,768
15/10/2025 18:05,18.6,40,1,31.1,0,18,3,0,5,1022
15/10/2025 18:10,27.7,40,0,29.6,0,18,3,0,10,789
15/10/2025 18:15,17.3,40,0,29.5,0,18,3,0,15,876
15/10/2025 18:20,29.7,50,0,31.0,0,18,3,0,20,755
15/10/2025 18:25,23.9,40,0,31.3,0,18,3,0,25,860
15/10/2025 18:30,23.7,35,0,30.0,0,18,3,0,30,787
15/10/2025 18:35,33.0,45,0,26.2,0,18,3,0,35,654
15/10/2025 18:40,8.7,50,1,27.3,0,18,3,0,40,1058
15/10/2025 18:45,24.7,45,0,31.5,0,18,3,0,45,823
15/10/2025 18:50,22.1,35,0,28.8,0,18,3,0,50,814
15/10/2025 18:55,24.3,35,0,28.1,0,18,3,0,55,832
15/10/2025 19:00,52.7,45,0,29.4,0,19,3,0,0,239
15/10/2025 19:05,32.2,45,1,29.2,0,19,3,0,5,452
15/10/2025 19:10,46.4,35,0,28.1,0,19,3,0,10,377
15/10/2025 19:15,45.1,35,0,30.0,0,19,3,0,15,270
15/10/2025 19:20,47.6,35,0,26.0,0,19,3,0,20,328
15/10/2025 19:25,46.6,35,0,25.1,0,19,3,0,25,320
15/10/2025 19:30,49.0,35,0,31.5,0,19,3,0,30,260
15/10/2025 19:35,43.8,45,0,26.3,0,19,3,0,35,364
15/10/2025 19:40,38.0,45,0,25.6,0,19,3,0,40,394
15/10/2025 19:45,39.0,50,1,27.9,0,19,3,0,45,325
15/10/2025 19:50,44.8,40,0,28.5,0,19,3,0,50,302
15/10/2025 19:55,38.5,40,1,27.6,0,19,3,0,55,349
15/10/2025 20:00,47.0,45,0,27.0,0,20,3,0,0,361
15/10/2025 20:05,14.8,45,0,24.7,1,20,3,0,5,556
15/10/2025 20:10,48.7,40,0,28.9,0,20,3,0,10,229
15/10/2025 20:15,51.2,40,0,24.4,0,20,3,0,15,207
15/10/2025 20:20,46.3,40,0,27.5,0,20,3,0,20,299
15/10/2025 20:25,44.7,50,0,28.0,0,20,3,0,25,325
15/10/2025 20:30,48.3,35,0,28.8,0,20,3,0,30,282
15/10/2025 20:35,48.3,40,0,28.0,0,20,3,0,35,308
15/10/2025 20:40,52.1,35,0,25.3,0,20,3,0,40,310
15/10/2025 20:45,51.4,50,0,26.7,0,20,3,0,45,282
15/10/2025 20:50,50.9,35,0,26.1,0,20,3,0,50,322
15/10/2025 20:55,47.2,40,0,24.4,0,20,3,0,55,300
15/10/2025 21:00,46.4,45,0,27.2,0,21,3,0,0,307
15/10/2025 21:05,48.4,50,0,24.8,0,21,3,0,5,296
15/10/2025 21:10,37.8,40,1,26.6,0,21,3,0,10,442
15/10/2025 21:15,45.3,40,0,26.1,0,21,3,0,15,320
15/10/2025 21:20,45.7,40,0,24.0,0,21,3,0,20,281
15/10/2025 21:25,41.7,40,0,23.9,0,21,3,0,25,323
15/10/2025 21:30,50.8,50,0,25.6,0,21,3,0,30,299
15/10/2025 21:35,47.7,40,0,23.7,0,21,3,0,35,329
15/10/2025 21:40,50.7,35,0,28.3,0,21,3,0,40,336
15/10/2025 21:45,37.8,40,1,29.0,0,21,3,0,45,405
15/10/2025 21:50,38.3,50,0,27.9,0,21,3,0,50,375
15/10/2025 21:55,49.7,45,0,27.0,0,21,3,0,55,312
15/10/2025 22:00,56.4,45,0,25.1,0,22,3,0,0,124
15/10/2025 22:05,56.6,35,0,22.9,0,22,3,0,5,100
15/10/2025 22:10,57.0,35,0,26.7,0,22,3,0,10,105
15/10/2025 22:15,51.3,40,0,27.7,0,22,3,0,15,104
15/10/2025 22:20,59.1,40,0,24.3,0,22,3,0,20,93
15/10/2025 22:25,44.4,35,1,24.9,0,22,3,0,25,115
15/10/2025 22:30,58.3,45,0,23.4,0,22,3,0,30,85
15/10/2025 22:35,55.3,50,0,24.3,0,22,3,0,35,129
15/10/2025 22:40,49.3,40,0,22.5,0,22,3,0,40,96
15/10/2025 22:45,49.2,50,0,24.4,0,22,3,0,45,119
15/10/2025 22:50,56.5,45,0,25.9,0,22,3,0,50,102
15/10/2025 22:55,51.1,35,0,25.7,0,22,3,0,55,75
15/10/2025 23:00,59.3,45,0,24.2,0,23,3,0,0,71
15/10/2025 23:05,48.8,50,0,18.8,0,23,3,0,5,141
15/10/2025 23:10,54.8,45,0,23.8,0,23,3,0,10,75
15/10/2025 23:15,51.5,45,1,24.9,0,23,3,0,15,82
15/10/2025 23:20,52.3,40,0,23.7,0,23,3,0,20,119
15/10/2025 23:25,44.9,35,1,26.0,0,23,3,0,25,58
15/10/2025 23:30,44.1,50,1,23.5,0,23,3,0,30,79
15/10/2025 23:35,57.3,50,0,24.5,0,23,3,0,35,79
15/10/2025 23:40,58.5,40,0,21.7,0,23,3,0,40,139
15/10/2025 23:45,57.8,45,0,24.9,0,23,3,0,45,108
15/10/2025 23:50,50.5,50,0,25.3,0,23,3,0,50,147
15/10/2025 23:55,55.6,40,0,22.3,0,23,3,0,55,120
16/10/2025 00:00,53.1,50,0,19.6,0,0,4,0,0,106
16/10/2025 00:05,50.6,40,1,21.6,0,0,4,0,5,153
16/10/2025 00:10,57.3,40,0,20.5,0,0,4,0,10,135
16/10/2025 00:15,21.2,35,0,23.7,1,0,4,0,15,259
16/10/2025 00:20,58.9,35,0,21.5,0,0,4,0,20,58
16/10/2025 00:25,50.7,45,1,23.9,0,0,4,0,25,78
16/10/2025 00:30,60.0,40,0,19.4,0,0,4,0,30,88
16/10/2025 00:35,51.2,50,1,20.8,0,0,4,0,35,180
16/10/2025 00:40,59.9,45,0,21.0,0,0,4,0,40,108
16/10/2025 00:45,58.9,40,0,23.1,0,0,4,0,45,85
16/10/2025 00:50,55.2,45,0,18.3,0,0,4,0,50,132
16/10/2025 00:55,54.9,50,0,22.0,0,0,4,0,55,78
16/10/2025 01:00,55.8,50,0,20.7,0,1,4,0,0,158
16/10/2025 01:05,56.9,35,0,22.2,0,1,4,0,5,115
16/10/2025 01:10,51.3,45,0,21.6,0,1,4,0,10,131
16/10/2025 01:15,60.0,35,0,19.6,0,1,4,0,15,103
16/10/2025 01:20,54.1,40,0,16.9,0,1,4,0,20,84
16/10/2025 01:25,47.4,40,1,19.9,0,1,4,0,25,139
16/10/2025 01:30,55.4,50,0,18.9,0,1,4,0,30,108
16/10/2025 01:35,52.6,40,0,19.0,0,1,4,0,35,103
16/10/2025 01:40,60.0,45,0,20.0,0,1,4,0,40,82
16/10/2025 01:45,50.2,50,0,23.1,0,1,4,0,45,167
16/10/2025 01:50,53.9,50,0,18.9,0,1,4,0,50,100
16/10/2025 01:55,57.0,45,0,17.8,0,1,4,0,55,84
16/10/2025 02:00,51.2,45,0,19.5,0,2,4,0,0,111
16/10/2025 02:05,57.0,35,0,20.1,0,2,4,0,5,140
16/10/2025 02:10,51.9,40,0,20.0,0,2,4,0,10,182
16/10/2025 02:15,60.0,50,0,19.4,0,2,4,0,15,50
16/10/2025 02:20,60.0,40,0,20.2,0,2,4,0,20,113
16/10/2025 02:25,58.6,35,0,21.1,0,2,4,0,25,141
16/10/2025 02:30,58.6,35,0,18.9,0,2,4,0,30,50
16/10/2025 02:35,48.3,50,0,22.7,0,2,4,0,35,107
16/10/2025 02:40,60.0,40,0,20.3,0,2,4,0,40,122
16/10/2025 02:45,47.5,40,1,22.6,0,2,4,0,45,134
16/10/2025 02:50,60.0,50,0,21.2,0,2,4,0,50,76
16/10/2025 02:55,48.4,50,0,18.1,0,2,4,0,55,128
16/10/2025 03:00,52.3,35,0,16.3,0,3,4,0,0,50
16/10/2025 03:05,58.4,50,0,22.3,0,3,4,0,5,62
16/10/2025 03:10,56.5,35,0,18.3,0,3,4,0,10,108
16/10/2025 03:15,55.4,40,0,20.0,0,3,4,0,15,104
16/10/2025 03:20,51.1,40,0,19.0,0,3,4,0,20,139
16/10/2025 03:25,58.7,35,0,22.9,0,3,4,0,25,61
16/10/2025 03:30,55.8,40,0,20.0,0,3,4,0,30,85
16/10/2025 03:35,53.9,50,0,17.4,0,3,4,0,35,95
16/10/2025 03:40,56.6,35,0,19.6,0,3,4,0,40,107
16/10/2025 03:45,52.6,40,0,22.4,0,3,4,0,45,102
16/10/2025 03:50,56.2,45,0,18.4,0,3,4,0,50,121
16/10/2025 03:55,58.5,45,0,17.0,0,3,4,0,55,50
16/10/2025 04:00,51.4,40,0,21.5,0,4,4,0,0,110
16/10/2025 04:05,57.7,50,0,18.0,0,4,4,0,5,104
16/10/2025 04:10,52.6,35,0,16.6,0,4,4,0,10,104
16/10/2025 04:15,54.0,45,0,18.1,0,4,4,0,15,108
16/10/2025 04:20,49.3,50,0,20.4,0,4,4,0,20,160
16/10/2025 04:25,54.7,35,0,20.8,0,4,4,0,25,63
16/10/2025 04:30,54.1,45,0,20.7,0,4,4,0,30,122
16/10/2025 04:35,58.0,45,0,17.8,0,4,4,0,35,65
16/10/2025 04:40,50.3,45,0,21.7,0,4,4,0,40,99
16/10/2025 04:45,52.3,40,0,21.4,0,4,4,0,45,111
16/10/2025 04:50,54.9,40,0,20.9,0,4,4,0,50,79
16/10/2025 04:55,53.5,50,0,17.8,0,4,4,0,55,84
16/10/2025 05:00,60.0,35,0,18.9,0,5,4,0,0,52
16/10/2025 05:05,59.6,40,0,20.7,0,5,4,0,5,54
16/10/2025 05:10,53.3,35,0,21.3,0,5,4,0,10,73
16/10/2025 05:15,50.6,45,0,18.1,0,5,4,0,15,115
16/10/2025 05:20,46.9,40,1,23.6,0,5,4,0,20,110
16/10/2025 05:25,60.0,45,0,19.8,0,5,4,0,25,105
16/10/2025 05:30,48.8,35,1,22.0,0,5,4,0,30,114
16/10/2025 05:35,54.8,40,0,17.6,0,5,4,0,35,123
16/10/2025 05:40,55.0,40,0,20.5,0,5,4,0,40,100
16/10/2025 05:45,30.1,45,0,17.6,1,5,4,0,45,98
16/10/2025 05:50,55.6,50,0,20.4,0,5,4,0,50,99
16/10/2025 05:55,55.0,40,0,21.0,0,5,4,0,55,95
16/10/2025 06:00,40.3,35,0,21.6,0,6,4,0,0,551
16/10/2025 06:05,24.0,40,0,19.1,0,6,4,0,5,772
16/10/2025 06:10,15.9,45,1,17.0,0,6,4,0,10,921
16/10/2025 06:15,30.7,35,0,21.3,0,6,4,0,15,777
16/10/2025 06:20,29.3,40,0,19.8,0,6,4,0,20,721
16/10/2025 06:25,29.7,45,0,19.8,0,6,4,0,25,677
16/10/2025 06:30,25.2,45,0,18.8,0,6,4,0,30,706
16/10/2025 06:35,28.4,50,0,20.5,0,6,4,0,35,751
16/10/2025 06:40,32.9,45,0,20.6,0,6,4,0,40,701
16/10/2025 06:45,19.4,45,0,22.7,0,6,4,0,45,830
16/10/2025 06:50,27.5,50,0,16.6,0,6,4,0,50,807
16/10/2025 06:55,37.1,50,0,18.0,0,6,4,0,55,669
16/10/2025 07:00,22.0,50,1,22.3,0,7,4,0,0,919
16/10/2025 07:05,22.9,50,0,17.0,0,7,4,0,5,875
16/10/2025 07:10,12.0,45,1,20.0,0,7,4,0,10,1161
16/10/2025 07:15,23.1,35,0,26.2,0,7,4,0,15,917
16/10/2025 07:20,22.1,45,0,20.8,0,7,4,0,20,833
16/10/2025 07:25,33.2,45,0,22.8,0,7,4,0,25,738
16/10/2025 07:30,39.4,40,0,18.0,0,7,4,0,30,614
16/10/2025 07:35,5.7,35,0,22.8,1,7,4,0,35,1180
16/10/2025 07:40,23.9,45,0,20.6,0,7,4,0,40,883
16/10/2025 07:45,28.8,40,0,22.0,0,7,4,0,45,814
16/10/2025 07:50,33.9,35,0,22.5,0,7,4,0,50,693
16/10/2025 07:55,26.0,35,0,20.4,0,7,4,0,55,847
16/10/2025 08:00,18.4,45,0,23.4,0,8,4,0,0,882
16/10/2025 08:05,28.4,35,0,20.2,0,8,4,0,5,624
16/10/2025 08:10,35.9,40,0,22.5,0,8,4,0,10,602
16/10/2025 08:15,27.9,35,0,23.5,0,8,4,0,15,775
16/10/2025 08:20,28.6,45,0,21.4,0,8,4,0,20,761
16/10/2025 08:25,29.4,50,1,20.5,0,8,4,0,25,679
16/10/2025 08:30,29.3,45,0,21.5,0,8,4,0,30,672
16/10/2025 08:35,37.3,50,0,24.6,0,8,4,0,35,511
16/10/2025 08:40,29.3,40,0,24.3,0,8,4,0,40,841
16/10/2025 08:45,25.3,35,0,24.0,0,8,4,0,45,808
16/10/2025 08:50,24.8,40,0,25.5,0,8,4,0,50,746
16/10/2025 08:55,3.0,35,0,22.5,1,8,4,0,55,1189
16/10/2025 09:00,45.9,35,0,24.1,0,9,4,0,0,405
16/10/2025 09:05,49.3,35,0,19.7,0,9,4,0,5,373
16/10/2025 09:10,49.6,50,0,21.9,0,9,4,0,10,217
16/10/2025 09:15,38.2,35,0,24.7,0,9,4,0,15,534
16/10/2025 09:20,45.6,50,0,25.4,0,9,4,0,20,443
16/10/2025 09:25,27.2,45,1,21.1,0,9,4,0,25,611
16/10/2025 09:30,40.2,50,0,23.5,0,9,4,0,30,410
16/10/2025 09:35,50.5,45,0,28.0,0,9,4,0,35,318
16/10/2025 09:40,43.2,50,0,23.5,0,9,4,0,40,506
16/10/2025 09:45,42.4,40,0,26.6,0,9,4,0,45,288
16/10/2025 09:50,30.0,35,1,24.4,0,9,4,0,50,582
16/10/2025 09:55,39.9,40,0,24.8,0,9,4,0,55,473
16/10/2025 10:00,30.0,40,1,23.2,0,10,4,0,0,604
16/10/2025 10:05,42.6,50,0,21.8,0,10,4,0,5,444
16/10/2025 10:10,47.3,50,0,26.4,0,10,4,0,10,328
16/10/2025 10:15,48.4,45,0,25.6,0,10,4,0,15,289
16/10/2025 10:20,39.4,40,0,25.1,0,10,4,0,20,494
16/10/2025 10:25,36.1,40,1,22.3,0,10,4,0,25,463
16/10/2025 10:30,41.8,50,0,24.3,0,10,4,0,30,416
16/10/2025 10:35,38.2,40,0,23.8,0,10,4,0,35,411
